"","PTTAX","VTSMX","AGTHX","VFINX","VBMFX"
"224",-0.00337198170189417,0.0250248746054904,0.0722156693530633,0.0329756029142855,0.00113784679875754
"225",-0.00241922858451972,0.0246317557132707,0.0729190409836447,0.0316933698178829,0.00113784679875754
"226",-0.00241922858451972,0.0267938590520607,0.0738569333285396,0.0329756029142855,0.00113784679875754
"227",-0.00241922858451972,0.0277766057141909,0.0757326908022783,0.0329756029142855,0.00113784679875754
"228",-0.00241922858451972,0.0289558814813796,0.0762016505827514,0.0337769504267452,0.00207349580042533
"229",0.000827754859153642,0.0242386368210507,0.0705744053775869,0.0290221141798562,0.00404221285733951
"230",0.00464778359645809,0.0344594043808838,0.0822977467041838,0.0400810787177499,0.00779207171591754
"231",0.00369277641213198,0.0234523990366109,0.0731535616979583,0.0289152421527059,0.00685458279176665
"232",-0.00203726669382469,0.00831779702928738,0.0609612878069396,0.0141699249045632,0.00029225716073612
"233",0.000827754859153642,0.0271868970348095,0.0773739547777547,0.0349523114959974,0.00216713817101237
"234",0.00178276204347975,0.0187351746036498,0.0679952490572156,0.0277933556352623,0.00404221285733951
"235",0.00178276204347975,0.012445393692338,0.0651816808867358,0.0211686057573446,0.00404221285733951
"236",-0.000127252325172469,0.00438672947129499,0.0558029751661969,0.0133151028402949,0.00404221285733951
"237",0.000827754859153642,0.00694193147493721,0.0595544356815714,0.0157192169486792,0.00310472393318862
"238",0.00273776922780586,-0.0127133860876569,0.0377490442199054,-0.00383432851623217,0.00685458279176665
"239",-0.0029922738781508,-0.00996165497895641,0.0410316538190121,0.000973899700536436,0.00216713817101237
"240",-0.0029922738781508,0.00104535036531632,0.0522860353651358,0.0116055412936869,-0.00064523176341477
"241",-0.00289329984746106,0.0157868537077878,0.0651816808867358,0.0263508530363678,-0.00158272068756549
"242",7.4281751811755e-05,0.00104535036531632,0.0506447713896594,0.0110712527289406,0.00122974608488701
"243",0.00106340731317682,-0.0157895237203308,0.0356388476800071,-0.00702196345131923,0.00216713817101237
"244",0.00106340731317682,-0.00828106412945355,0.0426729177944885,0.000821332339296582,0.00216713817101237
"245",-0.000914843809553311,0.000413083304189138,0.0506961552945711,0.00973903003813622,9.58696451706964e-06
"246",-0.00190407182850719,0.0132565718212135,0.0621945559569227,0.0223634066127017,-0.00092857982581164
"247",-0.000914843809553311,0.0120710660247579,0.0616834929450416,0.020698070441846,9.58696451706964e-06
"248",-0.000914843809553311,0.00930477121127747,0.0601504399896545,0.0184954892731827,9.58696451706964e-06
"249",-0.00388252786641494,0.0199747481541009,0.0719043177258441,0.029508301523646,-0.00374278968272188
"250",-0.00487165342778001,0.0126638290366696,0.0634721318384718,0.0221485559605515,-0.00374278968272188
"251",-0.00100264996307429,0.00337693881848309,0.0550400275992533,0.0125324628875022,0.000205393451928823
"252",0.00197353807364992,-0.0122328445120219,0.0351094410495294,-0.00272426773103253,0.00208540687755278
"253",0.000981441242212245,-0.0104545150215512,0.0343429281798615,-0.000736619796448563,0.0011454001647408
"254",0.00197353807364992,-0.0234957260583312,0.0210558886240797,-0.013468457482592,0.0049055238540139
"255",0.000981441242212245,-0.0474044545113807,-0.0052625773333892,-0.0368371063906461,0.00584562740485123
"256",0.000981441242212245,-0.0582720528371209,-0.0149723391023106,-0.0472589017965484,0.00772573766850054
"257",-0.00397883799979832,-0.0584696135379345,-0.016760977995741,-0.0465068116520525,0.0049055238540139
"258",-0.00199464433692316,-0.0521466395161452,-0.00986192671190944,-0.0390396049773803,0.00772573766850054
"259",0.000981441242212245,-0.0766481916632094,-0.0395021933824008,-0.0629454933777799,0.00960575109412432
"260",-0.00199464433692316,-0.0620262927462434,-0.0257041180307892,-0.0472589017965484,0.00772573766850054
"261",-0.00199464433692316,-0.0815880182782586,-0.0499784952370414,-0.0678340352733074,0.00960575109412432
"262",-0.00298674116836065,-0.0831687263858124,-0.0504895310328713,-0.0673505676277153,0.00866574438131252
"263",-0.00298674116836065,-0.0922580559031853,-0.0553443847012806,-0.0780947573792748,0.00960575109412432
"264",-0.00298674116836065,-0.0883061743837784,-0.0504895310328713,-0.0733135940133959,0.00866574438131252
"265",-0.00199464433692316,-0.0691396511628612,-0.0310701163592337,-0.0545112633245323,0.00772573766850054
"266",-0.00100264996307429,-0.0847494951754695,-0.0456347045805132,-0.0692845262974748,0.00866574438131252
"267",-0.00100264996307429,-0.0707204199525183,-0.0351584027258726,-0.0561229102305637,0.00866574438131252
"268",0.000981441242212245,-0.0811928159671604,-0.0471677575359001,-0.0663298549843158,0.00866574438131252
"269",0.00197353807364992,-0.077438576058038,-0.0410353552019932,-0.061118918743131,0.00960575109412432
"270",0.00883153677366794,-0.0535297869228853,-0.0241710650754022,-0.0378577364521166,0.0145041089342567
"271",0.00584981602715376,-0.0539249690066157,-0.0228933803296479,-0.0382338200625981,0.0126201251495905
"272",0.00684375709518803,-0.0723011280600721,-0.043846065687083,-0.0562303713421415,0.0173300361922435
"273",0.00485587495911948,-0.0675589430553074,-0.0420573451454987,-0.0511805909828207,0.0154460524075773
"274",0.00584981602715376,-0.0649902089426406,-0.0387356805127329,-0.0495689440767893,0.0163879958808977
"275",0.00485587495911948,-0.0839591107806409,-0.0660762452779131,-0.0670819451288116,0.0163879958808977
"276",0.00386203634867384,-0.0983833883146901,-0.0837070482741717,-0.0801898719308983,0.0210979069235508
"277",0.0018741542126053,-0.0995689750206168,-0.0877953618568619,-0.0806196503116661,0.020155866612205
"278",0.00386203634867384,-0.0991737727095185,-0.0852402100937639,-0.0805121836946264,0.0220398503968712
"279",-0.000113727923463242,-0.110239012645543,-0.0936723143329823,-0.0916324625621292,0.0229817938701916
"280",-0.00210161005953197,-0.0926532582142835,-0.0762969611945104,-0.07379706716445,0.018271979665564
"281",-0.0040893897380117,-0.0762529893521113,-0.0586661581982517,-0.0582180192767253,0.0163879958808977
"282",-0.00309555112756624,-0.0606431453395033,-0.0369470416193028,-0.0425852050477092,0.0154460524075773
"283",-0.000113727923463242,-0.0649902089426406,-0.0461456587281891,-0.0470440566498599,0.018271979665564
"284",-0.00210161005953197,-0.0643974459307289,-0.043846065687083,-0.0469365900328202,0.018271979665564
"285",-0.00110766899149751,-0.0509611337196896,-0.0282593786580925,-0.0331840397032774,0.018271979665564
"286",-0.000113727923463242,-0.0624214748299738,-0.041290832275831,-0.0451637872449249,0.0192139231388844
"287",-0.00110766899149751,-0.0576792898252092,-0.0372025186931408,-0.0408661796120291,0.0192139231388844
"288",-0.000113727923463242,-0.0468116105899979,-0.0295369545396414,-0.0297459007445261,0.0210979069235508
"289",-0.00210161005953197,-0.0470092522002825,-0.0277483156462112,-0.0314650087621354,0.018271979665564
"290",0.00188204344693556,-0.0539249690066157,-0.0343917809919995,-0.0392545327059977,0.0211977469277651
"291",-0.000109834535092426,-0.0317945902714048,-0.0103729897237906,-0.0163156621787113,0.0174225165065256
"292",0.00188204344693556,-0.0266572029555421,-0.00705121622681955,-0.0120717438106399,0.0174225165065256
"293",0.00287793120915542,-0.02211249774212,-0.00372941551379708,-0.0085261437403109,0.019310180136158
"294",0.00188204344693556,-0.0183582578329976,0.000869825000517731,-0.00524916066342372,0.0174225165065256
"295",0.000886155684715882,-0.0163823676417134,0.00112541093856101,-0.00428214279031041,0.0164787331107219
"296",0.00287793120915542,-0.0290282954579243,-0.0142057173684375,-0.0152949550407737,0.0202539635319616
"297",0.00188204344693556,-0.0240884688428753,-0.00858435083036041,-0.0101914799111667,0.0183662999023292
"298",0.000886155684715882,-0.0248788734650715,-0.00909541384224153,-0.00997662925901635,0.0164787331107219
"299",0.00188204344693556,-0.0076882202080709,0.0103241369116526,0.00651574173153526,0.0155349497149184
"300",0.00287793120915542,-0.00923636225354717,0.00879097509206025,0.00533387320627174,0.0164787331107219
