std,mean,ETFname,log_mean,log_std,sharpe ratio
1.115902786,0.047386297,AADR,0.041156469,1.116642624,0.643780642
1.934746155,-0.010806262,AMLP,-0.029495136,1.935413323,-0.266300642
2.731556044,-0.032813795,AMZA,-0.070100261,2.734386132,-0.497905452
1.708008068,0.019066254,AND,0.004536994,1.705507752,0.114561321
1.101143553,0.004379069,ASEA,-0.001676839,1.10171596,0.044738979
2.487071195,0.011234152,ASHR,-0.019557998,2.48368415,-0.122567126
3.12451761,0.060411526,ASHS,0.011601961,3.131247264,0.047831398
1.454235747,0.03480434,AUSE,0.024185194,1.460548719,0.318834671
1.156327158,0.015683833,AXJL,0.008998279,1.157830693,0.168371673
0.859244509,0.011270698,AXJV,0.007577019,0.860723846,0.168735224
0.443802112,0.011633907,BAB,0.010649299,0.444116653,0.344369279
2.673566987,-0.008251742,BBC,-0.044082023,2.682381752,-0.2689619
1.607486567,0.017616811,BBH,0.004714992,1.60798381,0.044432928
1.935002277,0.078489074,BBP,0.059791284,1.934278002,0.508183365
1.172301858,-0.012418003,BBRC,-0.019290627,1.173848524,-0.216872873
2.552806764,-0.005926472,BDL,-0.03824877,2.541425636,-0.17852773
3.500443704,0.009159848,BIB,-0.052175392,3.509224436,-0.211991147
1.438397038,0.020149217,BICK,0.009802754,1.440518436,0.150446931
1.395149146,0.023067142,BKF,0.013331116,1.397327694,0.190445486
0.206848554,0.011517123,BKLN,0.011302748,0.206972039,0.929060443
0.251686668,0.009725299,BOND,0.009408582,0.251738376,0.56741787
2.18236219,0.032096688,BRAQ,0.008242191,2.188377332,0.137216573
2.008528786,0.027516459,BRAZ,0.007432876,2.004931709,0.124772657
1.974370769,0.025072874,BRF,0.005570987,1.977967963,0.133312904
6.838016874,0.098394312,BRZU,-0.135511727,6.85733206,-0.396328451
0.100754155,0.004309007,BSCH,0.004258227,0.100784932,0.63415321
0.118267232,0.007194044,BSCI,0.00712397,0.118272747,0.923682956
0.14930042,0.009596568,BSCJ,0.009484855,0.149300951,0.985443824
0.188666824,0.012085026,BSCK,0.011906599,0.188703352,0.963920457
0.243391333,0.012052798,BSCL,0.011756417,0.243390351,0.75971074
0.280869566,0.01351968,BSCM,0.013124915,0.280942451,0.726711298
0.330281707,0.013979224,BSCN,0.013433155,0.3305848,0.626223071
0.35729483,0.013809388,BSCO,0.013171267,0.357312711,0.559964022
0.21292338,0.012718875,BSJH,0.012491685,0.213003918,1.000995908
0.265351668,0.014596462,BSJI,0.014243771,0.265474903,0.927290697
0.316549877,0.015765493,BSJJ,0.01526388,0.316682494,0.85017035
0.352884458,0.017186928,BSJK,0.016563151,0.35323527,0.852707147
0.400516813,0.023407175,BSJL,0.022603337,0.400727974,0.994532604
0.46593663,0.023889972,BSJM,0.022802972,0.466174222,0.852406117
0.098307553,0.005553791,BSV,0.005505406,0.098299466,0.860836076
2.643058252,0.036889312,BTAL,0.004254669,2.542634899,0.03110642
0.507347691,-0.003362671,BWX,-0.004646891,0.507163305,-0.134586524
0.486628148,-0.007063599,BWZ,-0.008245123,0.486397763,-0.287072973
1.696735409,0.016013951,CANE,0.001645677,1.696776097,0.036562405
1.258100427,0.003852388,CARZ,-0.004075794,1.261505011,-0.005855918
0.353762478,0.010429782,CBND,0.009804422,0.353852324,0.419792898
0.415347471,-0.009328794,CBON,-0.01019352,0.416501001,-0.364896528
0.762040699,0.03805353,CDC,0.035144657,0.762819594,0.852457014
0.490095386,0.024085814,CEMB,0.022884027,0.490160045,0.779135583
0.546729117,7.80E-05,CEW,-0.001414472,0.546883744,-0.00286075
0.841326429,0.032690791,CFA,0.029141236,0.843488577,0.63572348
0.845737333,0.031694366,CFO,0.028111424,0.847272576,0.640827649
0.920676009,0.028467321,CGW,0.024220351,0.922805691,0.510657129
2.500148572,0.029432626,COPX,-0.00168815,2.495864229,0.02360613
1.221844348,-0.048079236,CORN,-0.055553775,1.223014807,-0.800587908
0.302414327,0.011655185,CORP,0.011197867,0.302513317,0.575367267
2.810299427,0.014856723,CPER,-0.022141603,2.697340129,-0.153651219
0.265294812,0.005501939,CPI,0.005150728,0.265172216,0.338281022
1.682838979,0.053141775,CQQQ,0.038978696,1.684780321,0.396659634
0.823719512,0.026351563,CRBN,0.022950773,0.825794323,0.513172838
0.366936529,0.015258215,CRDT,0.01458471,0.36709022,0.635394669
0.280393291,0.010168305,CRED,0.00977525,0.280472391,0.533261945
1.426060848,0.001000905,CROC,-0.009141632,1.425275273,-0.093081592
1.008303408,0.054859032,CROP,0.049766648,1.009032133,0.785530016
1.032198585,0.01413719,CSD,0.008808694,1.033696595,0.189340659
0.909032579,0.014949165,CSF,0.010813915,0.910709193,0.21736776
0.065091445,0.005477524,CSJ,0.005456229,0.065087656,1.342157387
0.890098082,0.033366751,CSM,0.029402386,0.891003366,0.642406923
2.962091846,0.057706356,CURE,0.013651407,2.975986795,0.091600115
1.098369844,0.027530047,CUT,0.021482983,1.101533002,0.382854198
0.877805322,0.007518714,CVY,0.003667882,0.87863281,0.150853651
0.61314079,0.027203168,CWB,0.025320662,0.613810585,0.754041153
1.043328622,0.017176975,CWI,0.011712502,1.047768405,0.248379703
1.691330488,0.033793906,CXSE,0.019485637,1.694182791,0.2079704
0.339031398,-0.00670944,CYB,-0.007285102,0.339788727,-0.337624527
0.875267274,0.035870086,CZA,0.032027557,0.877557524,0.697981216
0.983595461,0.035645159,DES,0.030809466,0.983858364,0.576583153
0.926794805,0.02089856,DEW,0.016595906,0.929059562,0.372180069
1.098287001,0.043068328,DFE,0.036929074,1.113688544,0.568546457
0.979646243,0.060949026,DFJ,0.056133691,0.980987298,0.93405558
0.811439489,0.031239564,DLN,0.027946234,0.811957129,0.661988725
0.90946859,0.042586434,DLS,0.038411687,0.915883238,0.71867973
3.074527392,0.065959661,DRN,0.018241221,3.101330188,0.08858505
3.078071756,-0.089421357,DRV,-0.136426118,3.061373585,-0.577134175
0.997682291,0.028761705,DRW,0.023776565,0.999785625,0.410677486
0.878122279,0.028546208,DSI,0.024687209,0.879323079,0.534343216
0.49218057,-0.003354261,DSUM,-0.004564562,0.492528039,-0.09875101
0.809470314,0.031476699,DTD,0.028198648,0.81009494,0.659947989
1.110940266,0.011902808,DTH,0.00568067,1.119411625,0.14598576
0.848939007,0.027108555,DTN,0.023505654,0.849426041,0.548073141
2.998589663,0.009814811,DUG,-0.035271538,3.009645726,-0.20050275
8.545266171,-0.294838781,DUST,-0.665607808,8.648686966,-0.44970402
1.502562978,0.031015717,DVP,0.019744723,1.503827652,0.276596032
0.776785253,0.038492651,DVY,0.03547129,0.777377546,0.842883035
1.152667834,0.020652827,DVYA,0.014000851,1.155210762,0.23812351
1.284777301,0.018240744,DVYE,0.009978395,1.287489683,0.175634999
1.016717522,0.031823953,DWAQ,0.026638284,1.02001291,0.448638873
1.188890494,0.010766068,DWAS,0.003693721,1.191105427,0.075169655
0.785520785,0.005213181,DWAT,0.002127556,0.786640409,0.089718563
1.021087811,0.016560748,DWM,0.011310934,1.02779571,0.246255189
1.225949526,0.009809241,DWX,0.002272587,1.230303877,0.083289073
1.668064222,-0.074739942,DXD,-0.0886471,1.666797852,-0.740239527
1.263857629,0.044383301,DXGE,0.036365917,1.268344621,0.540790896
1.522952264,0.019626967,DXJ,0.007971224,1.530852069,0.126661723
1.876813906,0.012215635,DXJC,-0.005510539,1.88894741,-0.021972536
1.940394794,0.009529635,DXJF,-0.009386966,1.950295477,-0.047123375
1.538759878,0.058443783,DXJH,0.046561237,1.543941682,0.436540559
1.451700579,0.011007001,DXJR,0.000460694,1.454691002,0.036571437
1.433733059,0.046353235,DXJS,0.036015017,1.441252626,0.433965267
1.092407512,0.036026941,DXPS,0.030048758,1.094771792,0.543429133
3.146429344,0.042528084,DZK,-0.008315572,3.217702913,0.024959289
0.650097418,0.002367705,EBND,0.000246596,0.65281654,0.04907314
1.233852856,0.037644115,ECH,0.030038212,1.234142865,0.489120632
1.982899255,0.035253264,ECNS,0.015654398,1.981854735,0.11896689
1.364112258,0.013903244,ECON,0.004595095,1.366391638,0.095424975
3.886795694,0.041243072,EDC,-0.034784959,3.912727597,-0.12700857
1.102527244,0.03863615,EDEN,0.032534702,1.106451315,0.482200738
1.307376819,-0.000284404,EDIV,-0.008832061,1.309299891,-0.101692393
1.367242818,0.015338154,EDOG,0.006003648,1.367756026,0.110917925
1.23315862,0.00815532,EDV,0.0005481,1.235281794,-0.041631239
3.906344621,-0.061734422,EDZ,-0.137802032,3.901898012,-0.40467404
1.435304305,0.031231821,EEB,0.020927884,1.437313957,0.29754203
1.050280504,-0.002128996,EELV,-0.00764635,1.051938986,-0.068903834
1.301983379,0.017463635,EEM,0.008984516,1.304056003,0.162798001
1.255422042,0.021856539,EEMA,0.013967323,1.258035046,0.203932688
1.781666423,-0.016561191,EEMO,-0.0321562,1.761452084,-0.293219396
1.161950812,0.01991939,EEMS,0.013150911,1.165686962,0.18971058
0.980666089,0.00556169,EEMV,0.000751678,0.982203187,0.055537291
1.110323263,0.03414133,EES,0.027980773,1.110724863,0.485556137
2.622373482,0.031980335,EET,-0.002520644,2.632956009,0.019056517
2.599784974,-0.044105504,EEV,-0.07779879,2.596567192,-0.40099875
1.049688489,0.01820298,EFA,0.012658728,1.056017796,0.260857133
1.009712347,0.003749928,EFAD,-0.00136759,1.014065823,0.015331586
0.799700812,0.027151954,EFAV,0.023944122,0.802112427,0.505319598
0.525480498,0.007400359,EFFE,0.006020666,0.525843246,0.188228646
0.977396692,0.020950984,EFG,0.016152952,0.981803231,0.321553839
1.217355736,0.029325653,EFNL,0.021859669,1.225672456,0.358028996
2.61051877,0.040122228,EFO,0.005599073,2.641761425,0.23089364
2.108371578,-0.039447129,EFU,-0.06134178,2.087150765,-0.500235851
1.147768825,0.012766956,EFV,0.006125743,1.156477398,0.160677937
1.054308171,-0.020456866,EFZ,-0.025969766,1.048950683,-0.441338166
1.988766453,-0.103684048,EGPT,-0.124088676,2.034651617,-1.032924274
1.645373058,0.013088441,EIDO,-0.000427961,1.645897111,0.032643571
1.179709721,0.038274709,EIRL,0.03120725,1.194618575,0.448796503
0.902594797,0.026750801,EIS,0.022678387,0.903167137,0.448651557
0.664160866,0.004809636,ELD,0.002604421,0.664953571,0.111049558
0.745425342,0.011023862,EMAG,0.008254055,0.744638557,0.230432133
0.428332687,0.02685416,EMB,0.025932388,0.429246651,1.002477036
0.494085859,0.019178299,EMCB,0.01795704,0.494425114,0.622187298
1.326655904,-0.000703836,EMCG,-0.009513956,1.329590728,-0.092853531
1.53040804,0.00875963,EMCR,-0.002958793,1.533370632,-0.007700673
1.506279134,-0.009100055,EMDD,-0.020457694,1.509707676,-0.185596017
1.288411577,0.000834823,EMFM,-0.007459667,1.289498282,-0.06076469
0.434216756,0.034061352,EMHY,0.033113266,0.434711841,1.301796781
1.236733046,0.014648485,EMIF,0.007016189,1.236507526,0.143316179
0.710206069,0.00136987,EMLC,-0.001155772,0.711932519,-0.001770809
1.129567403,0.001727451,EMLP,-0.004637418,1.129128531,-0.002520454
